center,left,right,steering,throttle,brake,speed
IMG/center_2026_08_31_16_53_34_015.jpg,IMG/left_2026_08_31_16_53_34_015.jpg,IMG/right_2026_08_31_16_53_34_015.jpg,0.0,1.0,0.0,30.19069
IMG/center_2026_08_30_19_26_50_219.jpg,IMG/left_2026_08_30_19_26_50_219.jpg,IMG/right_2026_08_30_19_26_50_219.jpg,0.0,1.0,0.0,30.18999
IMG/center_2026_08_30_19_24_42_893.jpg,IMG/left_2026_08_30_19_24_42_893.jpg,IMG/right_2026_08_30_19_24_42_893.jpg,0.0,1.0,0.0,30.19029
IMG/center_2026_08_30_19_24_53_880.jpg,IMG/left_2026_08_30_19_24_53_880.jpg,IMG/right_2026_08_30_19_24_53_880.jpg,-0.2140683,1.0,0.0,30.17877
IMG/center_2026_08_31_16_55_29_869.jpg,IMG/left_2026_08_31_16_55_29_869.jpg,IMG/right_2026_08_31_16_55_29_869.jpg,0.0,1.0,0.0,30.19032
IMG\center_2026_08_31_21_52_21_437.jpg,IMG\left_2026_08_31_21_52_21_437.jpg,IMG\right_2026_08_31_21_52_21_437.jpg,0.0,1.0,0.0,30.19032
IMG\center_2026_08_31_21_58_18_229.jpg,IMG\left_2026_08_31_21_58_18_229.jpg,IMG\right_2026_08_31_21_58_18_229.jpg,-0.05579371,1.0,0.0,30.18966
IMG/center_2026_08_30_19_24_42_576.jpg,IMG/left_2026_08_30_19_24_42_576.jpg,IMG/right_2026_08_30_19_24_42_576.jpg,0.0,1.0,0.0,30.19028
IMG/center_2026_08_31_16_54_46_040.jpg,IMG/left_2026_08_31_16_54_46_040.jpg,IMG/right_2026_08_31_16_54_46_040.jpg,0.0,1.0,0.0,30.1903
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_50_356.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_50_356.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_50_356.jpg,0.1446642,1.0,0.0,30.19737
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_47_925.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_47_925.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_47_925.jpg,0.0214281,1.0,0.0,30.18595
IMG/center_2026_08_30_19_28_22_364.jpg,IMG/left_2026_08_30_19_28_22_364.jpg,IMG/right_2026_08_30_19_28_22_364.jpg,0.7622334,0.0,0.7829619,0.01885091
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_47_292.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_47_292.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_47_292.jpg,-0.1637706,1.0,0.0,30.18238
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_12_650.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_12_650.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_12_650.jpg,0.0,1.0,0.0,30.20762
IMG/center_2026_08_30_19_24_22_646.jpg,IMG/left_2026_08_30_19_24_22_646.jpg,IMG/right_2026_08_30_19_24_22_646.jpg,0.0,1.0,0.0,30.19025
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_08_598.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_08_598.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_08_598.jpg,-0.3762242,1.0,0.0,30.17249
IMG/center_2026_08_31_16_54_20_319.jpg,IMG/left_2026_08_31_16_54_20_319.jpg,IMG/right_2026_08_31_16_54_20_319.jpg,-0.1785,1.0,0.0,30.18712
IMG/center_2026_08_30_19_28_10_564.jpg,IMG/left_2026_08_30_19_28_10_564.jpg,IMG/right_2026_08_30_19_28_10_564.jpg,0.0,1.0,0.0,30.19027
IMG\center_2026_08_31_21_55_24_673.jpg,IMG\left_2026_08_31_21_55_24_673.jpg,IMG\right_2026_08_31_21_55_24_673.jpg,-0.2300322,1.0,0.0,30.18062
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_23_126.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_23_126.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_23_126.jpg,0.0,0.0,0.0,2.526233
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_42_218.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_42_218.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_42_218.jpg,0.0,1.0,0.0,30.18979
IMG/center_2026_08_30_19_24_36_612.jpg,IMG/left_2026_08_30_19_24_36_612.jpg,IMG/right_2026_08_30_19_24_36_612.jpg,0.0,1.0,0.0,30.19028
IMG/center_2026_08_30_19_24_49_548.jpg,IMG/left_2026_08_30_19_24_49_548.jpg,IMG/right_2026_08_30_19_24_49_548.jpg,-0.2699568,1.0,0.0,30.18696
IMG/center_2026_08_30_19_27_33_496.jpg,IMG/left_2026_08_30_19_27_33_496.jpg,IMG/right_2026_08_30_19_27_33_496.jpg,-0.1476489,1.0,0.0,30.18876
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_04_653.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_04_653.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_04_653.jpg,0.3019551,1.0,0.0,30.16411
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_20_692.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_20_692.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_20_692.jpg,-0.4037118,0.0,0.0,28.78626
IMG\center_2026_08_31_21_56_44_568.jpg,IMG\left_2026_08_31_21_56_44_568.jpg,IMG\right_2026_08_31_21_56_44_568.jpg,-0.4079069,1.0,0.0,30.15611
IMG\center_2026_08_31_21_55_19_303.jpg,IMG\left_2026_08_31_21_55_19_303.jpg,IMG\right_2026_08_31_21_55_19_303.jpg,-0.6575463,1.0,0.0,30.15619
IMG/center_2026_08_31_16_53_24_886.jpg,IMG/left_2026_08_31_16_53_24_886.jpg,IMG/right_2026_08_31_16_53_24_886.jpg,0.0,1.0,0.0,13.68934
IMG/center_2026_08_30_19_26_29_828.jpg,IMG/left_2026_08_30_19_26_29_828.jpg,IMG/right_2026_08_30_19_26_29_828.jpg,0.0,1.0,0.0,30.18996
IMG/center_2026_08_30_19_24_12_478.jpg,IMG/left_2026_08_30_19_24_12_478.jpg,IMG/right_2026_08_30_19_24_12_478.jpg,-0.3113469,1.0,0.0,30.16847
IMG/center_2026_08_30_19_27_29_126.jpg,IMG/left_2026_08_30_19_27_29_126.jpg,IMG/right_2026_08_30_19_27_29_126.jpg,0.0,1.0,0.0,30.18981
IMG/center_2026_08_31_16_53_39_615.jpg,IMG/left_2026_08_31_16_53_39_615.jpg,IMG/right_2026_08_31_16_53_39_615.jpg,0.0,1.0,0.0,30.19019
IMG/center_2026_08_30_19_24_58_309.jpg,IMG/left_2026_08_30_19_24_58_309.jpg,IMG/right_2026_08_30_19_24_58_309.jpg,-0.1923801,1.0,0.0,30.18061
IMG/center_2026_08_31_16_55_14_455.jpg,IMG/left_2026_08_31_16_55_14_455.jpg,IMG/right_2026_08_31_16_55_14_455.jpg,-0.5116745,1.0,0.0,30.13952
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_34_804.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_34_804.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_34_804.jpg,0.0,1.0,0.0,30.1982
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_24_663.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_24_663.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_24_663.jpg,0.0,0.0,0.0,22.13336
IMG/center_2026_08_30_19_25_33_328.jpg,IMG/left_2026_08_30_19_25_33_328.jpg,IMG/right_2026_08_30_19_25_33_328.jpg,-0.455694,1.0,0.0,30.1486
IMG/center_2026_08_31_16_52_59_738.jpg,IMG/left_2026_08_31_16_52_59_738.jpg,IMG/right_2026_08_31_16_52_59_738.jpg,-1.0,0.0211764,0.0,15.42031
IMG\center_2026_08_31_21_56_44_255.jpg,IMG\left_2026_08_31_21_56_44_255.jpg,IMG\right_2026_08_31_21_56_44_255.jpg,0.0,1.0,0.0,30.18708
IMG/center_2026_08_30_19_26_17_929.jpg,IMG/left_2026_08_30_19_26_17_929.jpg,IMG/right_2026_08_30_19_26_17_929.jpg,0.0,1.0,0.0,30.19039
IMG/center_2026_08_31_16_52_36_297.jpg,IMG/left_2026_08_31_16_52_36_297.jpg,IMG/right_2026_08_31_16_52_36_297.jpg,0.0,0.0,0.0,7.874802e-05
IMG/center_2026_08_30_19_27_18_045.jpg,IMG/left_2026_08_30_19_27_18_045.jpg,IMG/right_2026_08_30_19_27_18_045.jpg,0.0,1.0,0.0,30.19028
IMG/center_2026_08_30_19_26_08_295.jpg,IMG/left_2026_08_30_19_26_08_295.jpg,IMG/right_2026_08_30_19_26_08_295.jpg,0.0,1.0,0.0,30.19033
IMG/center_2026_08_31_16_52_55_593.jpg,IMG/left_2026_08_31_16_52_55_593.jpg,IMG/right_2026_08_31_16_52_55_593.jpg,0.0,1.0,0.0,30.19054
IMG/center_2026_08_30_19_25_56_814.jpg,IMG/left_2026_08_30_19_25_56_814.jpg,IMG/right_2026_08_30_19_25_56_814.jpg,0.0,1.0,0.0,30.1903
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_25_478.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_25_478.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_25_478.jpg,0.0,0.0,0.0,4.348322
IMG/center_2026_08_31_16_55_26_049.jpg,IMG/left_2026_08_31_16_55_26_049.jpg,IMG/right_2026_08_31_16_55_26_049.jpg,-0.4498812,1.0,0.0,30.14881
IMG/center_2026_08_30_19_27_21_905.jpg,IMG/left_2026_08_30_19_27_21_905.jpg,IMG/right_2026_08_30_19_27_21_905.jpg,0.0,1.0,0.0,30.1904
IMG/center_2026_08_31_16_55_52_012.jpg,IMG/left_2026_08_31_16_55_52_012.jpg,IMG/right_2026_08_31_16_55_52_012.jpg,0.9068338,0.0,0.4303301,0.005890565
IMG/center_2026_08_30_19_24_30_873.jpg,IMG/left_2026_08_30_19_24_30_873.jpg,IMG/right_2026_08_30_19_24_30_873.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_26_22_571.jpg,IMG/left_2026_08_30_19_26_22_571.jpg,IMG/right_2026_08_30_19_26_22_571.jpg,0.0,1.0,0.0,30.19026
IMG/center_2026_08_31_16_55_26_254.jpg,IMG/left_2026_08_31_16_55_26_254.jpg,IMG/right_2026_08_31_16_55_26_254.jpg,-0.2783098,1.0,0.0,30.19574
IMG/center_2026_08_30_19_26_12_435.jpg,IMG/left_2026_08_30_19_26_12_435.jpg,IMG/right_2026_08_30_19_26_12_435.jpg,-0.2494407,1.0,0.0,30.18174
IMG/center_2026_08_31_16_54_48_419.jpg,IMG/left_2026_08_31_16_54_48_419.jpg,IMG/right_2026_08_31_16_54_48_419.jpg,-0.1179303,1.0,0.0,30.18657
IMG\center_2026_08_31_22_01_04_294.jpg,IMG\left_2026_08_31_22_01_04_294.jpg,IMG\right_2026_08_31_22_01_04_294.jpg,-0.4267258,1.0,0.0,30.18876
IMG/center_2026_08_30_19_26_19_578.jpg,IMG/left_2026_08_30_19_26_19_578.jpg,IMG/right_2026_08_30_19_26_19_578.jpg,-0.1493343,1.0,0.0,30.18468
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_35_424.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_35_424.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_35_424.jpg,0.0,0.0,1.0,2.517413
IMG/center_2026_08_30_19_25_32_400.jpg,IMG/left_2026_08_30_19_25_32_400.jpg,IMG/right_2026_08_30_19_25_32_400.jpg,-0.1687743,1.0,0.0,30.18287
IMG/center_2026_08_30_19_27_06_407.jpg,IMG/left_2026_08_30_19_27_06_407.jpg,IMG/right_2026_08_30_19_27_06_407.jpg,-0.2342586,1.0,0.0,30.17514
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_16_112.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_16_112.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_16_112.jpg,0.7662005,1.0,0.0,30.15797
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_24_560.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_24_560.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_24_560.jpg,0.0,0.0,0.0,22.15672
IMG/center_2026_08_30_19_24_33_583.jpg,IMG/left_2026_08_30_19_24_33_583.jpg,IMG/right_2026_08_30_19_24_33_583.jpg,0.0,1.0,0.0,30.19029
IMG/center_2026_08_30_19_26_36_104.jpg,IMG/left_2026_08_30_19_26_36_104.jpg,IMG/right_2026_08_30_19_26_36_104.jpg,-0.070197,1.0,0.0,30.18977
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_17_229.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_17_229.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_17_229.jpg,-0.2806953,1.0,0.0,30.03258
IMG/center_2026_08_30_19_28_19_471.jpg,IMG/left_2026_08_30_19_28_19_471.jpg,IMG/right_2026_08_30_19_28_19_471.jpg,0.2611386,0.0,0.2892747,0.01945433
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_10_627.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_10_627.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_10_627.jpg,0.0,1.0,0.0,30.21385
IMG/center_2026_08_30_19_27_37_721.jpg,IMG/left_2026_08_30_19_27_37_721.jpg,IMG/right_2026_08_30_19_27_37_721.jpg,-0.1386217,1.0,0.0,30.19089
IMG\center_2026_08_31_21_52_25_347.jpg,IMG\left_2026_08_31_21_52_25_347.jpg,IMG\right_2026_08_31_21_52_25_347.jpg,0.0,1.0,0.0,30.19042
IMG/center_2026_08_30_19_25_58_056.jpg,IMG/left_2026_08_30_19_25_58_056.jpg,IMG/right_2026_08_30_19_25_58_056.jpg,0.0,1.0,0.0,30.19029
IMG/center_2026_08_31_16_54_30_239.jpg,IMG/left_2026_08_31_16_54_30_239.jpg,IMG/right_2026_08_31_16_54_30_239.jpg,-0.722511,1.0,0.0,30.11112
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_03_742.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_03_742.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_03_742.jpg,0.1427855,1.0,0.0,30.19003
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_17_543.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_17_543.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_17_543.jpg,0.0,1.0,0.0,6.892457
IMG/center_2026_08_31_16_53_48_584.jpg,IMG/left_2026_08_31_16_53_48_584.jpg,IMG/right_2026_08_31_16_53_48_584.jpg,-0.1816044,1.0,0.0,30.18343
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_34_410.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_34_410.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_34_410.jpg,0.0,0.0,0.4206873,0.4822918
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_29_739.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_29_739.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_29_739.jpg,0.0,1.0,0.0,30.25536
IMG/center_2026_08_30_19_26_37_142.jpg,IMG/left_2026_08_30_19_26_37_142.jpg,IMG/right_2026_08_30_19_26_37_142.jpg,-0.2327844,1.0,0.0,30.19423
IMG/center_2026_08_31_16_53_52_243.jpg,IMG/left_2026_08_31_16_53_52_243.jpg,IMG/right_2026_08_31_16_53_52_243.jpg,-0.2326338,1.0,0.0,30.18739
IMG/center_2026_08_30_19_25_25_784.jpg,IMG/left_2026_08_30_19_25_25_784.jpg,IMG/right_2026_08_30_19_25_25_784.jpg,0.02463749,1.0,0.0,30.1901
IMG/center_2026_08_31_16_53_09_167.jpg,IMG/left_2026_08_31_16_53_09_167.jpg,IMG/right_2026_08_31_16_53_09_167.jpg,0.0,0.0,0.0,0.002080545
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_06_570.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_06_570.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_06_570.jpg,0.0,1.0,0.0,30.16318
IMG/center_2026_08_30_19_28_09_426.jpg,IMG/left_2026_08_30_19_28_09_426.jpg,IMG/right_2026_08_30_19_28_09_426.jpg,0.0,1.0,0.0,30.1903
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_10_540.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_10_540.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_10_540.jpg,0.0,1.0,0.0,30.21182
IMG/center_2026_08_30_19_25_21_510.jpg,IMG/left_2026_08_30_19_25_21_510.jpg,IMG/right_2026_08_30_19_25_21_510.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_26_02_033.jpg,IMG/left_2026_08_30_19_26_02_033.jpg,IMG/right_2026_08_30_19_26_02_033.jpg,0.0,1.0,0.0,30.19039
IMG/center_2026_08_30_19_26_26_005.jpg,IMG/left_2026_08_30_19_26_26_005.jpg,IMG/right_2026_08_30_19_26_26_005.jpg,0.0,1.0,0.0,30.18992
IMG\center_2026_08_31_22_00_54_365.jpg,IMG\left_2026_08_31_22_00_54_365.jpg,IMG\right_2026_08_31_22_00_54_365.jpg,0.0,1.0,0.0,30.19023
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_04_957.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_04_957.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_04_957.jpg,0.0,1.0,0.0,30.21808
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_05_657.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_05_657.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_05_657.jpg,0.3471805,1.0,0.0,30.26249
IMG/center_2026_08_30_19_25_45_724.jpg,IMG/left_2026_08_30_19_25_45_724.jpg,IMG/right_2026_08_30_19_25_45_724.jpg,0.0,1.0,0.0,30.19014
IMG/center_2026_08_30_19_24_43_939.jpg,IMG/left_2026_08_30_19_24_43_939.jpg,IMG/right_2026_08_30_19_24_43_939.jpg,0.0,1.0,0.0,30.19023
IMG\center_2026_08_31_21_52_23_805.jpg,IMG\left_2026_08_31_21_52_23_805.jpg,IMG\right_2026_08_31_21_52_23_805.jpg,-0.2024988,1.0,0.0,30.19011
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_25_683.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_25_683.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_25_683.jpg,0.0,0.0,0.0,4.001458
IMG\center_2026_08_31_21_59_39_007.jpg,IMG\left_2026_08_31_21_59_39_007.jpg,IMG\right_2026_08_31_21_59_39_007.jpg,-0.05790237,1.0,0.0,30.19016
IMG/center_2026_08_31_16_53_23_446.jpg,IMG/left_2026_08_31_16_53_23_446.jpg,IMG/right_2026_08_31_16_53_23_446.jpg,0.0,0.6190866,0.0,0.9970376
IMG/center_2026_08_30_19_27_24_948.jpg,IMG/left_2026_08_30_19_27_24_948.jpg,IMG/right_2026_08_30_19_27_24_948.jpg,0.0,1.0,0.0,30.1903
IMG/center_2026_08_30_19_26_43_688.jpg,IMG/left_2026_08_30_19_26_43_688.jpg,IMG/right_2026_08_30_19_26_43_688.jpg,0.0,1.0,0.0,30.19028
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_53_888.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_53_888.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_53_888.jpg,0.0,1.0,0.0,30.19882
IMG/center_2026_08_30_19_26_37_556.jpg,IMG/left_2026_08_30_19_26_37_556.jpg,IMG/right_2026_08_30_19_26_37_556.jpg,-0.4339551,1.0,0.0,30.1708
IMG/center_2026_08_30_19_27_26_318.jpg,IMG/left_2026_08_30_19_27_26_318.jpg,IMG/right_2026_08_30_19_27_26_318.jpg,0.0,1.0,0.0,30.19026
IMG/center_2026_08_30_19_26_37_759.jpg,IMG/left_2026_08_30_19_26_37_759.jpg,IMG/right_2026_08_30_19_26_37_759.jpg,0.0,1.0,0.0,30.18809
IMG\center_2026_08_31_22_00_51_585.jpg,IMG\left_2026_08_31_22_00_51_585.jpg,IMG\right_2026_08_31_22_00_51_585.jpg,-0.4335573,1.0,0.0,30.15026
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_23_442.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_23_442.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_23_442.jpg,0.0,0.0,0.0,22.89803
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_49_447.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_49_447.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_49_447.jpg,0.0,1.0,0.0,30.19137
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_54_298.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_54_298.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_54_298.jpg,0.0,1.0,0.0,30.20285
IMG\center_2026_08_31_21_56_43_213.jpg,IMG\left_2026_08_31_21_56_43_213.jpg,IMG\right_2026_08_31_21_56_43_213.jpg,0.0,1.0,0.0,30.19035
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_58_870.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_58_870.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_58_870.jpg,0.1432872,1.0,0.0,30.20704
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_50_341.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_50_341.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_50_341.jpg,0.0,1.0,0.0,30.2021
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_16_630.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_16_630.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_16_630.jpg,0.0,0.0,1.0,5.52697
IMG/center_2026_08_31_16_54_30_653.jpg,IMG/left_2026_08_31_16_54_30_653.jpg,IMG/right_2026_08_31_16_54_30_653.jpg,0.0,1.0,0.0,30.19015
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_42_929.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_42_929.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_42_929.jpg,0.0407637,1.0,0.0,30.22049
IMG/center_2026_08_30_19_27_29_229.jpg,IMG/left_2026_08_30_19_27_29_229.jpg,IMG/right_2026_08_30_19_27_29_229.jpg,0.0,1.0,0.0,30.19015
IMG/center_2026_08_30_19_26_04_633.jpg,IMG/left_2026_08_30_19_26_04_633.jpg,IMG/right_2026_08_30_19_26_04_633.jpg,-0.1380969,1.0,0.0,30.18484
IMG/center_2026_08_31_16_54_29_826.jpg,IMG/left_2026_08_31_16_54_29_826.jpg,IMG/right_2026_08_31_16_54_29_826.jpg,0.0,1.0,0.0,30.19285
IMG/center_2026_08_30_19_28_08_795.jpg,IMG/left_2026_08_30_19_28_08_795.jpg,IMG/right_2026_08_30_19_28_08_795.jpg,-0.1102575,1.0,0.0,30.18718
IMG/center_2026_08_31_16_55_48_468.jpg,IMG/left_2026_08_31_16_55_48_468.jpg,IMG/right_2026_08_31_16_55_48_468.jpg,0.2020071,1.0,0.0,0.1495132
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_20_22_326.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_20_22_326.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_20_22_326.jpg,-0.4144818,0.0,0.0,24.53604
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_22_05_146.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_22_05_146.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_22_05_146.jpg,0.0,1.0,0.0,30.22832
IMG\center_2026_08_31_21_51_09_172.jpg,IMG\left_2026_08_31_21_51_09_172.jpg,IMG\right_2026_08_31_21_51_09_172.jpg,-0.2952567,1.0,0.0,30.16552
C:\Users\eljes\Downloads\simulator-windows-64\IMG\center_2026_09_01_11_21_42_524.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\left_2026_09_01_11_21_42_524.jpg, C:\Users\eljes\Downloads\simulator-windows-64\IMG\right_2026_09_01_11_21_42_524.jpg,0.3271877,1.0,0.0,30.18213
IMG/center_2026_08_30_19_27_40_401.jpg,IMG/left_2026_08_30_19_27_40_401.jpg,IMG/right_2026_08_30_19_27_40_401.jpg,0.0,1.0,0.0,30.19013
